  Time[s]              udot                vdot                 wdot                  pdot               qdot                 rdot                 xdot                  ydot                 zdot                   e0dot                exdot               eydot              ezdot       
  1.700000000000e+00  -3.083362115859e-01  -2.166401403597e-06  -7.400490021752e-04   2.004151340119e-08   6.901357916513e-06   1.048745969291e-08   6.293506001825e-03  -1.881071604579e-07  -2.197212176726e+02   6.766766877881e-10   3.605985800696e-06  -7.692646177861e-09   3.606280035544e-06

  1.800000000000e+00  -3.083362156145e-01  -2.166743427610e-06  -7.400409395901e-04   2.004475131343e-08   6.900917423317e-06   1.048700283095e-08   6.293426524351e-03  -1.880568662540e-07  -2.197212175323e+02   6.775885012407e-10   3.606091129905e-06  -7.692902799826e-09   3.606385373766e-06
  1.800000000000e+00  -3.167816621900e-01  -2.246780713145e-06  -6.694639514560e-04   2.131753887093e-08   6.807916759188e-06   1.024029097054e-08   6.441220429011e-03  -2.096512039696e-07  -2.197058007154e+02   5.086083455446e-10   3.728077339873e-06  -8.232625918793e-09   3.728383438841e-06
  1.800000000000e+00  -3.167766504166e-01  -2.242689234535e-06  -6.726181758003e-04   2.132927104163e-08   6.800918806971e-06   1.019467587114e-08   6.441447331483e-03  -2.114056866191e-07  -2.197053784432e+02   4.817464537354e-10   3.726433340210e-06  -8.250763494609e-09   3.726739368490e-06
  1.800000000000e+00  -3.252154961023e-01  -2.317734393520e-06  -6.051946566883e-04   2.260186181951e-08   6.702215418325e-06   9.906315205665e-09   6.589664743657e-03  -2.348731092934e-07  -2.196895398551e+02   2.838767798424e-10   3.846528083204e-06  -8.807426066227e-09   3.846846000575e-06

  1.900000000000e+00  -3.252155001439e-01  -2.318052528782e-06  -6.051962877293e-04   2.260542123590e-08   6.701797961258e-06   9.905474090810e-09   6.589591068504e-03  -2.348253890797e-07  -2.196895397145e+02   2.846462695255e-10   3.846618183065e-06  -8.807778486950e-09   3.846936108434e-06
  1.900000000000e+00  -3.336477609643e-01  -2.389046581549e-06  -5.409347482809e-04   2.388863322307e-08   6.596156030765e-06   9.572781465275e-09   6.738012850960e-03  -2.600229289984e-07  -2.196732789335e+02   6.011774206795e-11   3.965084378254e-06  -9.382485808191e-09   3.965414252184e-06
  1.900000000000e+00  -3.336427431138e-01  -2.384128185003e-06  -5.440537629659e-04   2.388918877445e-08   6.590345468238e-06   9.530744110514e-09   6.738445207304e-03  -2.619087487070e-07  -2.196728573205e+02   3.155168440472e-11   3.963216919596e-06  -9.399287653533e-09   3.963546704571e-06
  1.900000000000e+00  -3.420684045045e-01  -2.449407574448e-06  -4.828840604629e-04   2.516050331820e-08   6.480123897169e-06   9.160996854999e-09   6.887476555050e-03  -2.890963336115e-07  -2.196561754283e+02  -2.230488921860e-10   4.079610166008e-06  -9.989330027793e-09   4.079951922004e-06

  2.000000000000e+00  -3.420684086033e-01  -2.449694539421e-06  -4.828943247593e-04   2.516428485286e-08   6.479730598293e-06   9.159812270706e-09   6.887408670750e-03  -2.890520848995e-07  -2.196561752874e+02  -2.224442112518e-10   4.079685893910e-06  -9.989774896376e-09   4.080027656928e-06
  2.000000000000e+00  -3.504874868033e-01  -2.510103549153e-06  -4.248504251289e-04   2.643514546966e-08   6.363765715785e-06   8.749313958837e-09   7.036847766798e-03  -3.180975727845e-07  -2.196390718610e+02  -5.053905970171e-10   4.194226422183e-06  -1.059653281679e-08   4.194580200672e-06
  2.000000000000e+00  -3.504824625856e-01  -2.504471348631e-06  -4.279112544148e-04   2.642417634100e-08   6.359065375376e-06   8.711742912274e-09   7.037468064496e-03  -3.201017124693e-07  -2.196386509072e+02  -5.351136695327e-10   4.192176485810e-06  -1.061174084680e-08   4.192530159305e-06
  2.000000000000e+00  -3.588949424613e-01  -2.558572992029e-06  -3.728777285702e-04   2.767141542756e-08   6.239563287840e-06   8.269520404180e-09   7.187685452053e-03  -3.512388547701e-07  -2.196211270293e+02  -8.487237641336e-10   4.304500837155e-06  -1.123199044411e-08   4.304866537975e-06

  2.100000000000e+00  -3.588949466562e-01  -2.558822662923e-06  -3.728956058661e-04   2.767531674714e-08   6.239194936954e-06   8.268038232898e-09   7.187623298236e-03  -3.511988907487e-07  -2.196211268880e+02  -8.483012759528e-10   4.304563081995e-06  -1.123252240530e-08   4.304928788902e-06
  2.100000000000e+00  -3.673008447746e-01  -2.607346704278e-06  -3.209288349250e-04   2.891069590847e-08   6.115066369793e-06   7.789521251555e-09   7.338434280527e-03  -3.843087869111e-07  -2.196031821348e+02  -1.191402795722e-09   4.414851479165e-06  -1.186790230546e-08   4.415229243877e-06
  2.100000000000e+00  -3.672958137999e-01  -2.601128216120e-06  -3.239114728581e-04   2.888815763029e-08   6.111397829110e-06   7.757155101133e-09   7.339225341354e-03  -3.864160853017e-07  -2.196027618399e+02  -1.221700974377e-09   4.412657234835e-06  -1.188128066973e-08   4.413034880628e-06
  2.100000000000e+00  -3.756951142603e-01  -2.642892679340e-06  -2.748566121948e-04   3.008846748538e-08   5.984693530267e-06   7.252820101297e-09   7.490966474549e-03  -4.217021239496e-07  -2.195843972949e+02  -1.595448269518e-09   4.520621624670e-06  -1.252809755963e-08   4.521011330355e-06

  2.200000000000e+00  -3.756951185848e-01  -2.643100154872e-06  -2.748811268618e-04   3.009238635291e-08   5.984350614439e-06   7.251090045098e-09   7.490909947521e-03  -4.216671560769e-07  -2.195843971533e+02  -1.595220052042e-09   4.520671295681e-06  -1.252870936315e-08   4.521061006555e-06
  2.200000000000e+00  -3.840878383796e-01  -2.678706190616e-06  -2.288140683452e-04   3.126940064758e-08   5.854057064626e-06   6.715643240895e-09   7.643413328282e-03  -4.590257812448e-07  -2.195656123914e+02  -1.999028342805e-09   4.626454629341e-06  -1.318883732251e-08   4.626856417599e-06
  2.200000000000e+00  -3.840828001731e-01  -2.672039538241e-06  -2.317013312397e-04   3.123554353242e-08   5.851341465894e-06   6.689063134460e-09   7.644358421103e-03  -4.612192819293e-07  -2.195651927555e+02  -2.029301066958e-09   4.624151408445e-06  -1.320017754608e-08   4.624553065866e-06
  2.200000000000e+00  -3.924689224662e-01  -2.700581069854e-06  -1.884333919603e-04   3.236659962622e-08   5.719353121005e-06   6.134116272457e-09   7.797927506772e-03  -5.008200328367e-07  -2.195459888614e+02  -2.463124942732e-09   4.727535448321e-06  -1.386950872819e-08   4.727949176231e-06

